parcela,dia,pendiente dia -15,pendiente dia -10,pendiente dia -5,ndvi,recogido,tmed,prec,precSum3,estacion,pres,estacionPres
22_153_0_0_8_389_2,332,0.0136320185720916,0.0153102336004081,0.0133411220172719,0.1330087684748757,1,5.4,3.2,3.4000000000000004,9698U,not initialized,not initialized
22_153_0_0_8_389_2,333,0.0136969194303765,0.0144892790841336,0.0116583366641563,0.1250080023884099,1,6.6,0.0,3.2,9698U,not initialized,not initialized
22_153_0_0_8_389_2,334,0.0135897683788549,0.0133905475950264,0.0098861677068773,0.1186762523625178,1,5.6,0.0,3.2,9698U,not initialized,not initialized
22_153_0_0_8_389_2,335,0.0132615968688596,0.0120859124009525,0.008121735947168,0.1138924735976078,0,4.4,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_2,336,0.0126719568591503,0.0106450988949874,0.0064527948254842,0.1105356212940871,0,2.9,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_2,337,0.0118417635884396,0.0091229727908872,0.0049048235645025,0.1084846506523632,0,2.4,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_2,338,0.0108188184237935,0.0075681168836348,0.0034778971031132,0.1076185168728436,0,0.2,1.6,1.6,9698U,not initialized,not initialized
22_153_0_0_8_389_2,339,0.009651036877123,0.0060290915740968,0.0021720154413163,0.1078161751559361,0,0.6,0.2,1.8,9698U,not initialized,not initialized
22_153_0_0_8_389_3,320,0.0110769252082849,0.0088950341090969,0.0041386313681212,0.298372977532979,0,12.2,1.4,2.2,9698U,not initialized,not initialized
22_153_0_0_8_389_3,321,0.0103486586902911,0.0073725900685823,0.0028820507933697,0.2970589490546052,0,11.5,0.0,2.2,9698U,not initialized,not initialized
22_153_0_0_8_389_3,322,0.0094514629648242,0.0059399446614204,0.0020300986055386,0.2959313025351726,0,11.4,5.0,6.4,9698U,not initialized,not initialized
22_153_0_0_8_389_3,323,0.0084357144836809,0.004634108645945,0.0014889346528634,0.2949793439864941,0,7.6,2.4,7.4,9698U,not initialized,not initialized
22_153_0_0_8_389_3,324,0.0073519631723122,0.0034919708269471,0.0011643682346773,0.2941929342785729,0,6.6,0.0,7.4,9698U,not initialized,not initialized
22_153_0_0_8_389_3,325,0.0062507589561691,0.0025504200092174,0.0009622086503136,0.293561934281411,0,5.4,3.6,6.0,9698U,not initialized,not initialized
22_153_0_0_8_389_3,326,0.0051805763250278,0.0018392998156442,0.0007965488379187,0.2930762048650114,0,5.2,23.2,26.8,9698U,not initialized,not initialized
22_153_0_0_8_389_3,327,0.00417367615,0.0013356188663489,0.0006411391271591,0.2927256068993766,0,4.6,0.2,27.0,9698U,not initialized,not initialized
22_153_0_0_8_389_3,328,0.003254695279429,0.0009924015996302,0.0004958685463969,0.2925000012545094,0,8.3,0.0,23.4,9698U,not initialized,not initialized
22_153_0_0_8_389_3,329,0.0024482262498421,0.0007625526651547,0.0003607370956321,0.2923892488004124,0,6.8,1.2,1.4,9698U,not initialized,not initialized
22_153_0_0_8_389_3,330,0.0017788615977664,0.000598976712589,0.0002357447748645,0.2923832104070883,1,7.7,0.2,1.4,9698U,not initialized,not initialized
22_153_0_0_8_389_3,331,0.0012664970717943,0.0004587202110065,0.0001208915840943,0.2924717469445396,1,5.6,0.0,1.4,9698U,not initialized,not initialized
22_153_0_0_8_389_3,332,0.0008958050853397,0.0003286583252403,1.617752332150335e-05,0.2926447192827691,1,5.4,3.2,3.4000000000000004,9698U,not initialized,not initialized
22_153_0_0_8_389_3,333,0.0006354685972688,0.0002087355694714,-7.83974074540117e-05,0.2928919882917795,1,6.6,0.0,3.2,9698U,not initialized,not initialized
22_153_0_0_8_389_3,334,0.000454090707359,9.895194369997084e-05,-0.0001628332082321,0.2932034148415732,1,5.6,0.0,3.2,9698U,not initialized,not initialized
22_153_0_0_8_389_3,335,0.0003202745153883,-6.925520742218083e-07,-0.0002371298790129,0.2935688598021532,0,4.4,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_3,336,0.0002053843340722,-9.019791785104814e-05,-0.0003012874197964,0.2939781840435219,0,2.9,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_3,337,0.0001006702732993,-0.0001695641536305,-0.0003553058305826,0.2944212484356821,0,2.4,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_3,338,6.095342523855981e-06,-0.0002387912594126,-0.0003991851113713,0.2948879138486363,0,0.2,1.6,1.6,9698U,not initialized,not initialized
22_153_0_0_8_389_3,339,-7.834045825429273e-05,-0.0002978792351974,-0.0004329252621628,0.2953680411523873,0,0.6,0.2,1.8,9698U,not initialized,not initialized
22_153_0_0_8_389_4,320,0.003018357186502,0.0028252943410557,0.0010495466675928,0.2940413236504893,0,12.2,1.4,2.2,9698U,not initialized,not initialized
22_153_0_0_8_389_4,321,0.0027923339198237,0.0024363555302172,0.0006380949687523,0.2935131188440955,0,11.5,0.0,2.2,9698U,not initialized,not initialized
22_153_0_0_8_389_4,322,0.0026320482295048,0.0020269987768259,0.0005246965186688,0.2926257624357954,0,11.4,5.0,6.4,9698U,not initialized,not initialized
22_153_0_0_8_389_4,323,0.0025101490085038,0.0016402434127598,0.0006286479812353,0.2914200919386831,0,7.6,2.4,7.4,9698U,not initialized,not initialized
22_153_0_0_8_389_4,324,0.0023991787437361,0.0013192049438473,0.0008689119664324,0.2899374222405745,0,6.6,0.0,7.4,9698U,not initialized,not initialized
22_153_0_0_8_389_4,325,0.0022716799221174,0.0011069988759167,0.0011644510842407,0.2882190682292856,0,5.4,3.6,6.0,9698U,not initialized,not initialized
22_153_0_0_8_389_4,326,0.0021046886235757,0.0010397248895225,0.0014413548102926,0.286306344792632,0,5.2,23.2,26.8,9698U,not initialized,not initialized
22_153_0_0_8_389_4,327,0.0019103455590417,0.001100867821071,0.0016770391234732,0.2842405668184294,0,4.6,0.2,27.0,9698U,not initialized,not initialized
22_153_0_0_8_389_4,328,0.0017172984581191,0.0012500282650365,0.0018714085488378,0.2820630491944941,0,8.3,0.0,23.4,9698U,not initialized,not initialized
22_153_0_0_8_389_4,329,0.0015542909913604,0.0014466875264095,0.0020244630863865,0.2798151068086416,0,6.8,1.2,1.4,9698U,not initialized,not initialized
22_153_0_0_8_389_4,330,0.0014500668293177,0.0016503269101801,0.0021362027361195,0.2775380545486878,1,7.7,0.2,1.4,9698U,not initialized,not initialized
22_153_0_0_8_389_4,331,0.0014286924256939,0.0018239911541646,0.0022066274980366,0.2752732073024486,1,5.6,0.0,1.4,9698U,not initialized,not initialized
22_153_0_0_8_389_4,332,0.0014791576714266,0.0019563882478055,0.0022357373721379,0.2730618799577399,1,5.4,3.2,3.4000000000000004,9698U,not initialized,not initialized
22_153_0_0_8_389_4,333,0.0015745296294988,0.0020474704536305,0.0022235323584233,0.2709453874023775,1,6.6,0.0,3.2,9698U,not initialized,not initialized
22_153_0_0_8_389_4,334,0.0016877958365706,0.0020972377716397,0.0021700124568929,0.2689650445241771,1,5.6,0.0,3.2,9698U,not initialized,not initialized
22_153_0_0_8_389_4,335,0.0017919438293023,0.002105690201833,0.0020751776675466,0.2671621662109548,0,4.4,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_4,336,0.0018627612007607,0.0020734643959948,0.0019403012939529,0.2655717008326838,0,2.9,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_4,337,0.0018958565369867,0.0020052652437435,0.0017747931153492,0.2641879143809936,0,2.4,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_4,338,0.0018954018748932,0.0019073985379209,0.0015912647174185,0.2629890638152849,0,0.2,1.6,1.6,9698U,not initialized,not initialized
22_153_0_0_8_389_4,339,0.0018656036388857,0.0017861739151352,0.0014023353733776,0.2619533676572888,0,0.6,0.2,1.8,9698U,not initialized,not initialized
22_153_0_0_8_389_5,320,0.0102592369139458,0.0092968421526483,0.0055180552738824,0.3018181324923082,0,12.2,1.4,2.2,9698U,not initialized,not initialized
22_153_0_0_8_389_5,321,0.0101975277836105,0.0087293241788113,0.0058548513126392,0.2928666914654658,0,11.5,0.0,2.2,9698U,not initialized,not initialized
22_153_0_0_8_389_5,322,0.0102150770663042,0.008420128600915,0.0071228667363252,0.281378400575568,0,11.4,5.0,6.4,9698U,not initialized,not initialized
22_153_0_0_8_389_5,323,0.0102785289258294,0.0083726994846794,0.008934554908589,0.2680475760344528,0,7.6,2.4,7.4,9698U,not initialized,not initialized
22_153_0_0_8_389_5,324,0.0103544617228713,0.0085903432236735,0.0109013477419808,0.2535708230292414,0,6.6,0.0,7.4,9698U,not initialized,not initialized
22_153_0_0_8_389_5,325,0.0104094538181158,0.0090763662114666,0.0126346771490509,0.2386447467470533,0,5.4,3.6,6.0,9698U,not initialized,not initialized
22_153_0_0_8_389_5,326,0.0104156821833159,0.0098216247524822,0.0137883981923253,0.2239247005038391,0,5.2,23.2,26.8,9698U,not initialized,not initialized
22_153_0_0_8_389_5,327,0.0103866028335373,0.0107212090175536,0.014319551298782,0.2097806440816578,0,4.6,0.2,27.0,9698U,not initialized,not initialized
22_153_0_0_8_389_5,328,0.0103541801824209,0.0116258482432466,0.0143171415779041,0.1964618681449321,0,8.3,0.0,23.4,9698U,not initialized,not initialized
22_153_0_0_8_389_5,329,0.010350468133805,0.0123860328480244,0.013870717954068,0.184217233258901,0,6.8,1.2,1.4,9698U,not initialized,not initialized
22_153_0_0_8_389_5,330,0.0104075205915277,0.0128522532503504,0.0130698293516499,0.1732955999888037,1,7.7,0.2,1.4,9698U,not initialized,not initialized
22_153_0_0_8_389_5,331,0.0105485655710794,0.0128954227002996,0.0120024472082738,0.1639124644624697,1,5.6,0.0,1.4,9698U,not initialized,not initialized
22_153_0_0_8_389_5,332,0.0107287478819587,0.0125316884547754,0.0107438256107688,0.1560615160278137,1,5.4,3.2,3.4000000000000004,9698U,not initialized,not initialized
22_153_0_0_8_389_5,333,0.0108716260599271,0.0118401616355961,0.0093631816932882,0.1496459596784909,1,6.6,0.0,3.2,9698U,not initialized,not initialized
22_153_0_0_8_389_5,334,0.0109005885497659,0.0109002089536584,0.0079296999532487,0.144568733492657,1,5.6,0.0,3.2,9698U,not initialized,not initialized
22_153_0_0_8_389_5,335,0.0107390237962559,0.0097911971198585,0.006512564888067,0.1407327755484683,0,4.4,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_5,336,0.0103217111694256,0.0085883676579758,0.0051742881076778,0.1380410239240805,0,2.9,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_5,337,0.0096654655918612,0.0073384227384008,0.0039330198660328,0.1363964166976494,0,2.4,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_5,338,0.0088230456058081,0.0060759976197601,0.0027888135462319,0.1357018919473309,0,0.2,1.6,1.6,9698U,not initialized,not initialized
22_153_0_0_8_389_5,339,0.007847362351864,0.004835684550762,0.0017416691482752,0.1358603877512808,0,0.6,0.2,1.8,9698U,not initialized,not initialized
22_153_0_0_8_389_6,320,0.0048108587933906,0.0027177783537352,0.0014118043441882,0.2497274697535789,0,12.2,1.4,2.2,9698U,not initialized,not initialized
22_153_0_0_8_389_6,321,0.0043279695934273,0.0022492693822695,0.0014332001916912,0.2479615913919732,0,11.5,0.0,2.2,9698U,not initialized,not initialized
22_153_0_0_8_389_6,322,0.0038320880837291,0.0019594027618847,0.0015722367036185,0.2458793913880042,0,11.4,5.0,6.4,9698U,not initialized,not initialized
22_153_0_0_8_389_6,323,0.0033549385185922,0.0018185028519049,0.0017910761826554,0.2435216617236457,0,7.6,2.4,7.4,9698U,not initialized,not initialized
22_153_0_0_8_389_6,324,0.0029283384267637,0.0017967393175014,0.0020518674441631,0.2409294173544743,0,6.6,0.0,7.4,9698U,not initialized,not initialized
22_153_0_0_8_389_6,325,0.002584105336991,0.0018642818238454,0.0023167593035025,0.238143673236066,0,5.4,3.6,6.0,9698U,not initialized,not initialized
22_153_0_0_8_389_6,326,0.0023499227260448,0.0019922148026432,0.0025512294135952,0.2352054443239968,0,5.2,23.2,26.8,9698U,not initialized,not initialized
22_153_0_0_8_389_6,327,0.0022211782288673,0.0021584829332254,0.0027447291628323,0.2321557455738425,0,4.6,0.2,27.0,9698U,not initialized,not initialized
22_153_0_0_8_389_6,328,0.002178073220101,0.0023441450695743,0.0028972139564932,0.2290355919411797,0,8.3,0.0,23.4,9698U,not initialized,not initialized
22_153_0_0_8_389_6,329,0.0022007208098602,0.0025302756193705,0.0030086837945779,0.2258859983815843,0,6.8,1.2,1.4,9698U,not initialized,not initialized
22_153_0_0_8_389_6,330,0.0022692341082591,0.0026979489902946,0.0030791386770867,0.2227479798506323,1,7.7,0.2,1.4,9698U,not initialized,not initialized
22_153_0_0_8_389_6,331,0.0023643360697686,0.0028299040088073,0.0031085786040193,0.2196625513038999,1,5.6,0.0,1.4,9698U,not initialized,not initialized
22_153_0_0_8_389_6,332,0.0024713231472755,0.0029208663691041,0.0030970035753758,0.2166707276969632,1,5.4,3.2,3.4000000000000004,9698U,not initialized,not initialized
22_153_0_0_8_389_6,333,0.0025775679101016,0.0029708137738247,0.0030444135911562,0.2138135239853982,1,6.6,0.0,3.2,9698U,not initialized,not initialized
22_153_0_0_8_389_6,334,0.0026704532967005,0.0029797462229693,0.0029508086513606,0.2111319551247809,1,5.6,0.0,3.2,9698U,not initialized,not initialized
22_153_0_0_8_389_6,335,0.002737362245526,0.0029476637165378,0.0028161887559889,0.2086670360706877,0,4.4,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_6,336,0.002767220392541,0.0028752158820139,0.0026418531600085,0.2064532855038573,0,2.9,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_6,337,0.0027597120543485,0.0027672035001066,0.0024374034248374,0.2044837105727761,0,2.4,0.0,0.0,9698U,not initialized,not initialized
22_153_0_0_8_389_6,338,0.002719111907502,0.0026300608830065,0.0022157081748567,0.2027349831111145,0,0.2,1.6,1.6,9698U,not initialized,not initialized
22_153_0_0_8_389_6,339,0.0026497121082003,0.0024702262650114,0.0019896438786622,0.2011837357314696,0,0.6,0.2,1.8,9698U,not initialized,not initialized
22_155_0_0_25_2_18,298,0.0030996478261953,0.0020219376279061,-0.0021211778622249,0.3085560858029275,0,19.6,0.0,0.4,9771C,999.75,9771C
22_155_0_0_25_2_18,299,0.0019631802432382,0.0004672055860977,-0.00519017914054,0.3192415473398025,0,20.2,0.0,0.1,9771C,998.3499999999999,9771C
22_155_0_0_25_2_18,300,0.0007986874353814,-0.0012657641379969,-0.0078718726557726,0.3309451338434675,0,21.6,0.0,0.0,9771C,1000.45,9771C
22_155_0_0_25_2_18,301,-0.000327325221673,-0.0031193524676756,-0.0097888742722703,0.3427770884963272,0,22.4,0.0,0.0,9771C,998.95,9771C
22_155_0_0_25_2_18,302,-0.0013754568559335,-0.0049493141723243,-0.010826614862138,0.3539201184198894,0,21.7,0.0,0.0,9771C,994.45,9771C
22_155_0_0_25_2_18,303,-0.0023212006968198,-0.0065643276042484,-0.0110074773462719,0.3635934725342875,0,19.2,0.0,0.0,9771C,989.2,9771C
22_155_0_0_25_2_18,304,-0.0031402050889324,-0.0077726027897664,-0.0103550264389927,0.3710166795347664,0,18.0,0.0,0.0,9771C,985.0,9771C
22_155_0_0_25_2_18,305,-0.0038081183768715,-0.0083823497551966,-0.0088928268546205,0.3754092681165705,0,19.4,0.0,0.0,9771C,985.9,9771C
22_155_0_0_25_2_18,306,-0.0043012325347438,-0.0082269334705753,-0.0066649926688802,0.3761020518407283,0,18.4,0.0,0.0,9771C,986.2,9771C
22_155_0_0_25_2_18,307,-0.0045936558601831,-0.0073544770490193,-0.0038823392359006,0.3733318145993924,0,17.6,0.0,0.0,9771C,985.2,9771C
22_155_0_0_25_2_18,308,-0.0046550898227178,-0.0059220458029642,-0.0008366142596564,0.3677765438325699,1,16.2,0.5,0.5,9771C,982.75,9771C
22_155_0_0_25_2_18,309,-0.004455102069732,-0.004087563534328,0.0021798993703367,0.3601171826830829,1,12.8,0.0,0.5,9771C,989.8499999999999,9771C
22_155_0_0_25_2_18,310,-0.00396326024861,-0.0020089540450287,0.004874918764563,0.351034674293755,1,13.4,0.0,0.5,9771C,997.0999999999999,9771C
22_155_0_0_25_2_18,311,-0.0031584829781622,0.0001567126688918,0.0069784180066639,0.3412099618074085,1,11.8,0.0,0.0,9771C,1000.2,9771C
22_155_0_0_25_2_18,312,-0.0021024629505111,0.0022596130053023,0.0084015652465053,0.3313239883668658,1,13.4,0.0,0.0,9771C,996.5999999999999,9771C
22_155_0_0_25_2_18,313,-0.0008998696591206,0.004153934184455,0.0091444826285665,0.322054130689737,0,15.2,0.0,0.0,9771C,992.0,9771C
22_155_0_0_25_2_18,314,0.0003643734103642,0.0057240733350427,0.0092682472997487,0.3137759461843393,0,16.0,0.0,0.0,9771C,995.85,9771C
22_155_0_0_25_2_18,315,0.0016404655580179,0.0069071117643372,0.0089393047641114,0.3063381504731978,0,13.2,0.0,0.0,9771C,994.75,9771C
22_155_0_0_25_2_18,316,0.0028827084258247,0.0076565589731772,0.0083346999396904,0.299536462108956,0,16.4,0.0,0.0,9771C,995.55,9771C
22_155_0_0_25_2_18,317,0.004050234585042,0.0080165214955133,0.0076314777445213,0.293166599644259,0,15.0,0.0,0.0,9771C,994.4,9771C
22_155_0_0_25_2_2,298,0.0019837747101968,0.0004984723198511,0.0003812554903634,0.1911488549606359,0,19.6,0.0,0.4,9771C,999.75,9771C
22_155_0_0_25_2_2,299,0.0015313720098696,0.0003873100463047,0.0004635288801669,0.1906313563691427,0,20.2,0.0,0.1,9771C,998.3499999999999,9771C
22_155_0_0_25_2_2,300,0.0011400922239901,0.0003383701162352,0.00049051373583,0.1902010541757517,0,21.6,0.0,0.0,9771C,1000.45,9771C
22_155_0_0_25_2_2,301,0.0008277237520382,0.000325673092548,0.0004604079646105,0.1899150390073453,0,22.4,0.0,0.0,9771C,998.95,9771C
22_155_0_0_25_2_2,302,0.0005896298512797,0.0003232421578456,0.0003732168059016,0.1898303752938406,0,21.7,0.0,0.0,9771C,994.45,9771C
22_155_0_0_25_2_2,303,0.0004112884229545,0.0003090880597624,0.0002369206291613,0.189964251814829,0,19.2,0.0,0.0,9771C,989.2,9771C
22_155_0_0_25_2_2,304,0.0002860527519236,0.0002735335216642,8.353816316153951e-05,0.190213665553335,0,18.0,0.0,0.0,9771C,985.0,9771C
22_155_0_0_25_2_2,305,0.0002087797835564,0.0002200564270144,-5.040088180116032e-05,0.1904530585847575,0,19.4,0.0,0.0,9771C,985.9,9771C
22_155_0_0_25_2_2,306,0.000174326463222,0.0001660205845902,-0.0001283667954299,0.1905568729844951,0,18.4,0.0,0.0,9771C,986.2,9771C
22_155_0_0_25_2_2,307,0.00017754973629,0.0001296908495402,-0.0001138351068212,0.1903995508279466,0,17.6,0.0,0.0,9771C,985.2,9771C
22_155_0_0_25_2_2,308,0.0002133065481295,0.0001293320770125,2.174352486365993e-05,0.1898555341905107,1,16.2,0.5,0.5,9771C,982.75,9771C
22_155_0_0_25_2_2,309,0.0002766490414927,0.0001832091221556,0.0002828800811497,0.1887992651475862,1,12.8,0.0,0.5,9771C,989.8499999999999,9771C
22_155_0_0_25_2_2,310,0.0003698958053553,0.0003095868401179,0.0006695745620371,0.187105185774572,1,13.4,0.0,0.5,9771C,997.0999999999999,9771C
22_155_0_0_25_2_2,311,0.0005028969643419,0.0005241414642076,0.0011766497238452,0.1846736243652687,1,11.8,0.0,0.0,9771C,1000.2,9771C
22_155_0_0_25_2_2,312,0.0006726215360458,0.0008223239011179,0.0017584829090571,0.1816071362826609,1,13.4,0.0,0.0,9771C,996.5999999999999,9771C
22_155_0_0_25_2_2,313,0.0008696990781619,0.0011860883026622,0.0023504330804609,0.1781033687882061,0,15.2,0.0,0.0,9771C,992.0,9771C
22_155_0_0_25_2_2,314,0.0010847223026164,0.0015853143723438,0.0028877486635379,0.1743605218298963,0,16.0,0.0,0.0,9771C,995.85,9771C
22_155_0_0_25_2_2,315,0.0013082839213352,0.0019876263229034,0.0033056780837698,0.1705767953557228,0,13.2,0.0,0.0,9771C,994.75,9771C
22_155_0_0_25_2_2,316,0.0015319308902252,0.0023620797330528,0.0035475097422604,0.1669360756539664,0,16.4,0.0,0.0,9771C,995.55,9771C
22_155_0_0_25_2_2,317,0.0017543647255581,0.0026884646417478,0.0036184463744386,0.1635149044104677,0,15.0,0.0,0.0,9771C,994.4,9771C
22_155_0_0_25_2_21,298,0.0035644403746374,0.0024657489406821,0.0009690742955895,0.2081127881056094,0,19.6,0.0,0.4,9771C,999.75,9771C
22_155_0_0_25_2_21,299,0.0034180460563517,0.0022163694019276,0.0014038723078031,0.2049666140383344,0,20.2,0.0,0.1,9771C,998.3499999999999,9771C
22_155_0_0_25_2_21,300,0.003331309855294,0.002138001437476,0.0021500606501317,0.2007049022305163,0,21.6,0.0,0.0,9771C,1000.45,9771C
22_155_0_0_25_2_21,301,0.0032359413086483,0.0021631508026018,0.0029329895953639,0.196261042263489,0,22.4,0.0,0.0,9771C,998.95,9771C
22_155_0_0_25_2_21,302,0.0030754536826998,0.0022197043959358,0.0034687796409735,0.1926145725951605,0,21.7,0.0,0.0,9771C,994.45,9771C
22_155_0_0_25_2_21,303,0.0028016830552661,0.0022213127900117,0.003473551284434,0.1907450316834393,0,19.2,0.0,0.0,9771C,989.2,9771C
22_155_0_0_25_2_21,304,0.0023665566714251,0.0020354017591116,0.0026669312104202,0.191631957986233,0,18.0,0.0,0.0,9771C,985.0,9771C
