,parcela,dia,pendiente dia -15,pendiente dia -10,pendiente dia -5,ndvi,recogido,tmed,prec,precSum3,estacion,pres,estacionPres
5433,22_284_0_1_512_29_1,22,-0.002749089989157,-0.0028272016275463,-0.0031422626209757,0.2414078531327824,0,7.4,6.0,9.6,9898,not initialized,not initialized
5434,22_284_0_1_512_29_1,23,-0.002828814743129,-0.0029401087725787,-0.0032906739547701,0.2449922169383853,0,5.2,0.4,10.0,9898,not initialized,not initialized
5435,22_284_0_1_512_29_1,24,-0.002902481531023,-0.0030704684575191,-0.003436858798843,0.2487169924459311,0,4.7,8.0,14.4,9898,not initialized,not initialized
5436,22_284_0_1_512_29_1,25,-0.0029746784826821,-0.0032055252498026,-0.003568370567054,0.2525183803163401,0,6.8,1.8,10.200000000000001,9898,not initialized,not initialized
5437,22_284_0_1_512_29_1,26,-0.0030466065611992,-0.0033274430786123,-0.0036626012784212,0.2562817742363242,0,5.8,5.4,15.200000000000001,9898,not initialized,not initialized
5438,22_284_0_1_512_29_2,16,-0.0031731138303188,-0.0047555082710191,-0.004748018727173,0.2305036423029813,0,5.8,0.0,0.0,9898,not initialized,not initialized
5439,22_284_0_1_512_29_2,17,-0.003642218381505,-0.0047636111824013,-0.0044673293662046,0.2343261465819097,1,5.2,0.0,0.0,9898,not initialized,not initialized
5440,22_284_0_1_512_29_2,18,-0.0039704444041118,-0.0046704396199632,-0.0041686698461602,0.2378667540391355,1,8.6,0.0,0.0,9898,not initialized,not initialized
5441,22_284_0_1_512_29_2,19,-0.0041786341706374,-0.004507256992452,-0.0038799337125764,0.2412180121240348,1,5.2,0.0,0.0,9898,not initialized,not initialized
5442,22_284_0_1_512_29_2,20,-0.00428762995358,-0.0043053267086152,-0.0036290145109902,0.2444724682859843,1,5.6,0.0,0.0,9898,not initialized,not initialized
5443,22_284_0_1_512_29_2,21,-0.004318274025438,-0.0040959121307244,-0.0034438055342758,0.2477226699743603,1,3.0,3.6,3.6,9898,not initialized,not initialized
5444,22_284_0_1_512_29_2,22,-0.0042914086587095,-0.0039071664887652,-0.0033470036113258,0.2510611646385391,0,7.4,6.0,9.6,9898,not initialized,not initialized
5445,22_284_0_1_512_29_2,23,-0.0042278761258929,-0.0037557094919562,-0.0033427491377523,0.2545804997278973,0,5.2,0.4,10.0,9898,not initialized,not initialized
5446,22_284_0_1_512_29_2,24,-0.0041480350031714,-0.0036547623685934,-0.0034295910246103,0.2583659672470864,0,4.7,8.0,14.4,9898,not initialized,not initialized
5447,22_284_0_1_512_29_2,25,-0.0040636069176717,-0.0036045909233875,-0.0035801673357848,0.2623733049649088,0,6.8,1.8,10.200000000000001,9898,not initialized,not initialized
5448,22_284_0_1_512_29_2,26,-0.0039788673692508,-0.0035942916902897,-0.0037447778463037,0.266446559205879,0,5.8,5.4,15.200000000000001,9898,not initialized,not initialized
5449,22_284_0_1_512_29_3,16,-0.0001710866169088,-0.0002571331245895,-0.0008271488549055,0.2094341756817775,0,5.8,0.0,0.0,9898,not initialized,not initialized
5450,22_284_0_1_512_29_3,17,-0.0002829402956027,-0.000514177570074,-0.0012293840671806,0.2115841827869408,1,5.2,0.0,0.0,9898,not initialized,not initialized
5451,22_284_0_1_512_29_3,18,-0.0004528702810129,-0.0008292983222747,-0.0016896955861719,0.2143106540245279,1,8.6,0.0,0.0,9898,not initialized,not initialized
5452,22_284_0_1_512_29_3,19,-0.0006808765731393,-0.0012024953811917,-0.0022080834118795,0.217671665701255,1,5.2,0.0,0.0,9898,not initialized,not initialized
5453,22_284_0_1_512_29_3,20,-0.0009669591719819,-0.0016337687468249,-0.0027845475443033,0.2217252941238384,1,5.6,0.0,0.0,9898,not initialized,not initialized
5454,22_284_0_1_512_29_3,21,-0.0013111180775408,-0.0021231184191744,-0.0034190879834433,0.2265296155989943,1,3.0,3.6,3.6,9898,not initialized,not initialized
5455,22_284_0_1_512_29_3,22,-0.0017133532898158,-0.0026705443982401,-0.0041117047292996,0.2321427064334389,0,7.4,6.0,9.6,9898,not initialized,not initialized
5456,22_284_0_1_512_29_3,23,-0.0021734399877249,-0.0032757094523986,-0.0048617233186253,0.2386192706176547,0,5.2,0.4,10.0,9898,not initialized,not initialized
5457,22_284_0_1_512_29_3,24,-0.0026817630882344,-0.0039241909570996,-0.0056402985023197,0.2458731582128536,0,4.7,8.0,14.4,9898,not initialized,not initialized
5458,22_284_0_1_512_29_3,25,-0.0032161190619539,-0.0045826836182576,-0.0063808196922119,0.2536293925848984,0,6.8,1.8,10.200000000000001,9898,not initialized,not initialized
5459,22_284_0_1_512_29_3,26,-0.0037534226456906,-0.0052165595410832,-0.0070140310987231,0.2615997710926102,0,5.8,5.4,15.200000000000001,9898,not initialized,not initialized
5460,22_284_0_1_512_29_5,16,-0.0002682503364578,-0.0004017601799642,-0.0004092783673859,0.2730123950228369,0,6.2,0.0,0.0,9244X,not initialized,not initialized
5461,22_284_0_1_512_29_5,17,-0.0004618081603084,-0.0005831720334797,-0.000890799699889,0.2753420459705172,1,7.0,0.0,0.0,9244X,not initialized,not initialized
5462,22_284_0_1_512_29_5,18,-0.0006880328290258,-0.0008483960369161,-0.0015435175023303,0.278518796886202,1,6.0,0.0,0.0,9244X,not initialized,not initialized
5463,22_284_0_1_512_29_5,19,-0.0009422872342502,-0.0011904765277337,-0.0022890957410652,0.2824034673792536,1,6.2,0.0,0.0,9244X,not initialized,not initialized
5464,22_284_0_1_512_29_5,20,-0.0012199342676217,-0.0016024578433928,-0.0030491983824492,0.2868568770590335,1,4.2,0.0,0.0,9244X,not initialized,not initialized
5465,22_284_0_1_512_29_5,21,-0.0015163368207806,-0.0020773842348996,-0.0037454901024133,0.2917398455349039,1,6.5,3.4,3.4,9244X,not initialized,not initialized
5466,22_284_0_1_512_29_5,22,-0.0018268577853671,-0.0026025144945154,-0.0043142292891418,0.2969131924162266,0,8.2,14.4,17.8,9244X,not initialized,not initialized
5467,22_284_0_1_512_29_5,23,-0.0021468600530215,-0.0031436527937813,-0.0047437880852323,0.3022377373123636,0,5.1,0.6,18.400000000000002,9244X,not initialized,not initialized
5468,22_284_0_1_512_29_5,24,-0.0024717829223024,-0.0036617457262525,-0.0050343957114399,0.3075754459364532,0,3.6,8.6,23.6,9244X,not initialized,not initialized
5469,22_284_0_1_512_29_5,25,-0.0027984300243915,-0.0041197863844191,-0.0051903743863889,0.3128087489909785,0,6.0,4.6,13.799999999999999,9244X,not initialized,not initialized
5470,22_284_0_1_512_29_5,26,-0.0031247811528177,-0.0044825325455336,-0.0052195749886539,0.3178377204781736,0,5.9,7.4,20.6,9244X,not initialized,not initialized
5471,22_284_0_1_512_29_8,16,-3.78479084242563e-05,-5.692441381052183e-05,-0.0002157215395769,0.2577810697568493,0,6.6,0.0,0.0,9784P,not initialized,not initialized
5472,22_284_0_1_512_29_8,17,-6.783380983958291e-05,-0.0001288265013398,-0.0003295398132203,0.2583717790662477,1,7.4,0.0,0.0,9784P,not initialized,not initialized
5473,22_284_0_1_512_29_8,18,-0.0001145861857005,-0.0002174950633148,-0.0004601245613093,0.2591266060726263,1,6.8,0.0,0.0,9784P,not initialized,not initialized
5474,22_284_0_1_512_29_8,19,-0.000178105036007,-0.0003229300997354,-0.0006074757838439,0.2600623172504308,1,3.5,0.0,0.0,9784P,not initialized,not initialized
5475,22_284_0_1_512_29_8,20,-0.0002583903607592,-0.0004451316106016,-0.0007715934808242,0.2611956790741068,1,3.6,0.0,0.0,9784P,not initialized,not initialized
5476,22_284_0_1_512_29_8,21,-0.000355442159957,-0.0005840995959135,-0.0009524776522501,0.2625434580180998,1,3.0,8.2,8.2,9784P,not initialized,not initialized
5477,22_284_0_1_512_29_8,22,-0.0004692604336004,-0.0007398340556709,-0.0011501282981215,0.2641224205568555,0,3.0,42.8,51.0,9784P,not initialized,not initialized
5478,22_284_0_1_512_29_8,23,-0.0005997776828389,-0.0009122337415981,-0.001364342921887,0.2659483206820614,0,2.5,8.0,59.0,9784P,not initialized,not initialized
5479,22_284_0_1_512_29_8,24,-0.0007441071363508,-0.0010969684967127,-0.0015864612095816,0.2679946232983388,0,0.6,13.6,64.39999999999999,9784P,not initialized,not initialized
5480,22_284_0_1_512_29_8,25,-0.0008955825478169,-0.0012840389515358,-0.0017964844222475,0.2701781011853445,0,2.1,2.6,24.200000000000003,9784P,not initialized,not initialized
5481,22_284_0_1_512_29_8,26,-0.0010472729447741,-0.0014630486473727,-0.0019736196424952,0.2724115562305763,0,3.2,0.2,16.4,9784P,not initialized,not initialized
5482,22_284_0_1_512_30_1,16,-0.0015369876812121,-0.0023033423803704,-0.0023035183353471,0.2453044854551254,0,5.8,0.0,0.0,9898,not initialized,not initialized
5483,22_284_0_1_512_30_1,17,-0.0018360686224636,-0.0023916628698118,-0.0024034506978527,0.2480929499262697,1,5.2,0.0,0.0,9898,not initialized,not initialized
5484,22_284_0_1_512_30_1,18,-0.0020879409886116,-0.0024743765567931,-0.0025759609113784,0.2511547118565134,1,8.6,0.0,0.0,9898,not initialized,not initialized
5485,22_284_0_1_512_30_1,19,-0.0022999347688388,-0.0025624784250883,-0.0027975665712504,0.2544693089632068,1,5.2,0.0,0.0,9898,not initialized,not initialized
5486,22_284_0_1_512_30_1,20,-0.0024793799523278,-0.0026669634584714,-0.0030447852727948,0.2580162789637001,1,5.6,0.0,0.0,9898,not initialized,not initialized
5487,22_284_0_1_512_30_1,21,-0.0026336065282614,-0.0027988265796953,-0.0032941348240435,0.2617751595753431,1,3.0,3.6,3.6,9898,not initialized,not initialized
5488,22_284_0_1_512_30_1,22,-0.0027699444858223,-0.002964979207848,-0.0035265077178432,0.2657254885154861,0,7.4,6.0,9.6,9898,not initialized,not initialized
5489,22_284_0_1_512_30_1,23,-0.0028957238141931,-0.0031571896201858,-0.0037384183289931,0.2698468035014792,0,5.2,0.4,10.0,9898,not initialized,not initialized
5490,22_284_0_1_512_30_1,24,-0.0030180568795195,-0.0033633901798161,-0.0039292137883818,0.2741153779051161,0,4.7,8.0,14.4,9898,not initialized,not initialized
5491,22_284_0_1_512_30_1,25,-0.003140170140557,-0.0035656843887615,-0.0040865835047282,0.2784491964873412,0,6.8,1.8,10.200000000000001,9898,not initialized,not initialized
5492,22_284_0_1_512_30_1,26,-0.0032619398925081,-0.0037411506710885,-0.0041881665181335,0.2827159921660111,0,5.8,5.4,15.200000000000001,9898,not initialized,not initialized
5493,22_284_0_1_512_32_1,16,-0.0024795883648962,-0.0037161007827762,-0.0037111471533449,0.2145348986625857,0,5.8,0.0,0.0,9898,not initialized,not initialized
5494,22_284_0_1_512_32_1,17,-0.0028630945981041,-0.0037423006504431,-0.0035474008045575,0.2177425969554169,1,5.2,0.0,0.0,9898,not initialized,not initialized
5495,22_284_0_1_512_32_1,18,-0.0031411927296638,-0.0036991935670985,-0.0033879502920852,0.2208225134936587,1,8.6,0.0,0.0,9898,not initialized,not initialized
5496,22_284_0_1_512_32_1,19,-0.0033292360006944,-0.0036098093944211,-0.0032450093708737,0.2238273364911758,1,5.2,0.0,0.0,9898,not initialized,not initialized
5497,22_284_0_1_512_32_1,20,-0.003442577652315,-0.0034971779940896,-0.0031307917958684,0.2268097541618328,1,5.6,0.0,0.0,9898,not initialized,not initialized
5498,22_284_0_1_512_32_1,21,-0.0034965709256447,-0.0033843291823633,-0.0030575112113817,0.2298224547194945,1,3.0,3.6,3.6,9898,not initialized,not initialized
5499,22_284_0_1_512_32_1,22,-0.0035065690618026,-0.0032912533445396,-0.0030351058845217,0.2329181263780255,0,7.4,6.0,9.6,9898,not initialized,not initialized
5500,22_284_0_1_512_32_1,23,-0.0034879253019078,-0.0032266695318058,-0.0030653887715263,0.2361494573512905,0,5.2,0.4,10.0,9898,not initialized,not initialized
5501,22_284_0_1_512_32_1,24,-0.0034556671985073,-0.0031961960887767,-0.0031473828066798,0.2395642505245749,0,4.7,8.0,14.4,9898,not initialized,not initialized
5502,22_284_0_1_512_32_1,25,-0.0034190067634524,-0.0031967280490232,-0.003262664302178,0.2431230756727231,0,6.8,1.8,10.200000000000001,9898,not initialized,not initialized
5503,22_284_0_1_512_32_1,26,-0.0033821422777944,-0.0032176398400192,-0.0033777684686567,0.2467112970627782,0,5.8,5.4,15.200000000000001,9898,not initialized,not initialized
5504,22_294_0_0_13_123_1,259,0.0044325484328713,0.0050752212588579,0.0071513108714179,0.7423873866076285,0,21.7,0.0,1.2,9898,951.25,9898
5505,22_294_0_0_13_123_1,260,0.0050904173309692,0.0061508782074126,0.0089135901524996,0.7290630187689215,0,20.8,0.0,1.2,9898,953.3499999999999,9898
5506,22_294_0_0_13_123_1,261,0.0059567646213042,0.0075277635447522,0.0111023461866618,0.712684068365255,0,20.4,0.0,0.0,9898,951.95,9898
5507,22_294_0_0_13_123_1,262,0.0069952127638343,0.0091251562529326,0.0135205115995451,0.693884377606612,0,18.6,0.0,0.0,9898,951.75,9898
5508,22_294_0_0_13_123_1,263,0.0081244678997122,0.0107949693497039,0.0158136593568061,0.6739714483460325,0,17.6,0.0,0.0,9898,954.7,9898
5509,22_294_0_0_13_123_1,264,0.0092583170947978,0.0123879098190478,0.0176245087666776,0.6542648427742404,0,16.8,0.0,0.0,9898,955.65,9898
5510,22_294_0_0_13_123_1,265,0.0102991785174061,0.0137546846449464,0.0185957791373931,0.6360841230819556,0,15.4,0.2,0.2,9898,958.25,9898
5511,22_294_0_0_13_123_1,266,0.0111606703940023,0.0147644151395822,0.0184264840925025,0.6205516479027421,0,16.5,0.0,0.2,9898,957.75,9898
5512,22_294_0_0_13_123_1,267,0.0119078515564649,0.0154968768815373,0.0174732421635296,0.6065181667889636,0,17.8,0.0,0.2,9898,956.8,9898
5513,22_294_0_0_13_123_1,268,0.0127028274425961,0.0161661014925934,0.0165185436283807,0.5913787302041289,0,20.4,13.0,13.0,9898,953.7,9898
5514,22_294_0_0_13_123_1,269,0.0137092916703002,0.0169882820697414,0.0163520553728052,0.5725045659102141,1,20.1,3.6,16.6,9898,953.55,9898
5515,22_294_0_0_13_123_1,270,0.0150909378574816,0.0181796117099726,0.0177634442825521,0.5472669016691947,1,19.1,0.0,16.6,9898,956.0,9898
5516,22_294_0_0_13_123_1,271,0.0169861989870689,0.0199281253872725,0.0214297666820425,0.5134028144925296,1,20.9,0.0,3.6,9898,957.35,9898
5517,22_294_0_0_13_123_1,272,0.0192540118183069,0.0221207619276878,0.0267682816918459,0.4726767583297337,1,19.8,0.0,0.0,9898,957.2,9898
5518,22_294_0_0_13_123_1,273,0.021579434687878,0.024462322353414,0.0324061010784473,0.429348224811892,1,18.6,0.0,0.0,9898,959.7,9898
5519,22_294_0_0_13_123_1,274,0.0236448999942545,0.0266550956080429,0.0369581358432807,0.3877138866938104,0,17.2,0.0,0.0,9898,960.4000000000001,9898
5520,22_294_0_0_13_123_1,275,0.0251328401359078,0.0284013706351652,0.0390392969877782,0.3520704167303033,0,19.2,0.0,0.0,9898,956.7,9898
5521,22_294_0_0_13_123_1,276,0.0257576350862298,0.0294232105830934,0.0374166544841444,0.3263195420718075,0,19.4,0.0,0.0,9898,951.25,9898
5522,22_294_0_0_13_123_1,277,0.0255785929871202,0.0296312683989154,0.0324942551059849,0.310205482799809,0,15.2,11.6,11.6,9898,947.5999999999999,9898
5523,22_294_0_0_13_123_1,278,0.024865913410911,0.0290395983021762,0.025673095525905,0.3009827471823666,0,14.0,0.0,11.6,9898,952.05,9898
5524,22_294_0_0_13_131_1,259,0.0103787574129792,0.0121097819614156,0.0177943045686288,0.7028503812406683,0,21.7,0.0,1.2,9898,951.25,9898
5525,22_294_0_0_13_131_1,260,0.0117332402724483,0.0138770480747139,0.0207139698179539,0.6778091849361733,0,20.8,0.0,1.2,9898,953.3499999999999,9898
5526,22_294_0_0_13_131_1,261,0.013009878308119,0.0158037828642438,0.0228838496611965,0.6524271465491067,0,20.4,0.0,0.0,9898,951.95,9898
5527,22_294_0_0_13_131_1,262,0.0141982458281195,0.0178001401978567,0.0242361736374296,0.6271200799843617,0,18.6,0.0,0.0,9898,951.75,9898
5528,22_294_0_0_13_131_1,263,0.0153342833707111,0.0197333692023961,0.0249340785010582,0.6019878971376176,0,17.6,0.0,0.0,9898,954.7,9898
5529,22_294_0_0_13_131_1,264,0.0164548897636275,0.02146970496834,0.0251451053680513,0.5771248544004117,0,16.8,0.0,0.0,9898,955.65,9898
5530,22_294_0_0_13_131_1,265,0.0175969638346024,0.0228753825861666,0.0250367953543793,0.5526252081642765,0,15.4,0.2,0.2,9898,958.25,9898
5531,22_294_0_0_13_131_1,266,0.018794075526289,0.0238292552557879,0.0247746608503792,0.5285538422972106,0,16.5,0.0,0.2,9898,957.75,9898
5532,22_294_0_0_13_131_1,267,0.0200322791045185,0.0243663652776358,0.024496556917842,0.5046372953951512,0,17.8,0.0,0.2,9898,956.8,9898
5533,22_294_0_0_13_131_1,268,0.021262420166766,0.024627300298282,0.0243205220955059,0.480385286660088,0,20.4,13.0,13.0,9898,953.7,9898
5534,22_294_0_0_13_131_1,269,0.0224345278044584,0.0247546394223733,0.0243641734766953,0.4553039870169351,1,20.1,3.6,16.6,9898,953.55,9898
5535,22_294_0_0_13_131_1,270,0.0234986311090225,0.0248909617545568,0.0247451281547343,0.4288995673906047,1,19.1,0.0,16.6,9898,956.0,9898
5536,22_294_0_0_13_131_1,271,0.0244037048437604,0.0251636324350423,0.0255526040197055,0.4007908221986828,1,20.9,0.0,3.6,9898,957.35,9898
5537,22_294_0_0_13_131_1,272,0.025097640635702,0.0255283741348383,0.0265601913518345,0.3718363386359785,1,19.8,0.0,0.0,9898,957.2,9898
5538,22_294_0_0_13_131_1,273,0.0255330340140375,0.0258325117705272,0.0273445014455485,0.3436627794323455,1,18.6,0.0,0.0,9898,959.7,9898
5539,22_294_0_0_13_131_1,274,0.0256628085359456,0.0259216601198928,0.0274791467630904,0.3179082532014829,0,17.2,0.0,0.0,9898,960.4000000000001,9898
5540,22_294_0_0_13_131_1,275,0.0254398877586052,0.0256414339607181,0.0265377397667019,0.296210868557095,0,19.2,0.0,0.0,9898,956.7,9898
5541,22_294_0_0_13_131_1,276,0.0248252967612065,0.0248506147166201,0.0241486254135347,0.2800476951310091,0,19.4,0.0,0.0,9898,951.25,9898
5542,22_294_0_0_13_131_1,277,0.0238613000004701,0.0235436715417842,0.0205271517317339,0.269200579977309,0,15.2,11.6,11.6,9898,947.5999999999999,9898
5543,22_294_0_0_13_131_1,278,0.0226367804281841,0.0217949095945232,0.016245317743498,0.2624361907148551,0,14.0,0.0,11.6,9898,952.05,9898
5544,22_294_0_0_31_45_1,270,-0.004374360833061,-0.0031978687129959,-0.0020820412064377,0.2094346784876457,0,19.1,0.0,16.6,9898,956.0,9898
5545,22_294_0_0_31_45_1,271,-0.0039361072691525,-0.0027612889482953,-0.0016940558880865,0.2103916716447623,0,20.9,0.0,3.6,9898,957.35,9898
5546,22_294_0_0_31_45_1,272,-0.0034999644955121,-0.0023441227006449,-0.0013255245226015,0.211019041342126,0,19.8,0.0,0.0,9898,957.2,9898
5547,22_294_0_0_31_45_1,273,-0.0030699254728311,-0.0019464104058606,-0.0009764471099826,0.2113362415326032,0,18.6,0.0,0.0,9898,959.7,9898
5548,22_294_0_0_31_45_1,274,-0.0026499831618005,-0.0015681520639425,-0.0006468236502299,0.21136272616906,0,17.2,0.0,0.0,9898,960.4000000000001,9898
5549,22_294_0_0_31_45_1,275,-0.0022441305231117,-0.0012093476748905,-0.0003366541433433,0.2111179492043624,0,19.2,0.0,0.0,9898,956.7,9898
5550,22_294_0_0_31_45_1,276,-0.0018561721619711,-0.0008699972387047,-4.593858932290251e-05,0.2106213645913768,0,19.4,0.0,0.0,9898,951.25,9898
5551,22_294_0_0_31_45_1,277,-0.0014876407964861,-0.000550100755385,0.0002253230118313,0.209892426282969,0,15.2,11.6,11.6,9898,947.5999999999999,9898
5552,22_294_0_0_31_45_1,278,-0.0011385633838672,-0.0002496582249315,0.0004771306601195,0.2089505882320055,0,14.0,0.0,11.6,9898,952.05,9898
5553,22_294_0_0_31_45_1,279,-0.0008089399241145,3.133035265579787e-05,0.0007094843555415,0.2078153043913523,0,15.1,0.0,11.6,9898,955.5,9898
5554,22_294_0_0_31_45_1,280,-0.0004987704172279,0.000292864977377,0.0009223840980973,0.2065060287138755,1,15.4,0.0,0.0,9898,957.95,9898
5555,22_294_0_0_31_45_1,281,-0.0002080548632074,0.000534945649232,0.0011158298877871,0.2050422151524413,1,14.7,0.0,0.0,9898,955.95,9898
5556,22_294_0_0_31_45_1,282,6.320673794682671e-05,0.000757572368221,0.0012898217246106,0.2034433176599159,1,16.1,0.0,0.0,9898,955.5999999999999,9898
5557,22_294_0_0_31_45_1,283,0.0003150143862349,0.0009607451343437,0.001444359608568,0.2017287901891653,1,15.6,0.0,0.0,9898,956.7,9898
5558,22_294_0_0_31_45_1,284,0.0005473680816569,0.0011444639476004,0.0015794435396593,0.1999180866930558,1,14.1,0.0,0.0,9898,957.95,9898
5559,22_294_0_0_31_45_1,285,0.0007602678242128,0.0013087288079908,0.0016950735178844,0.1980306611244534,0,15.0,0.0,0.0,9898,958.15,9898
5560,22_294_0_0_31_45_1,286,0.0009537136139025,0.0014535397155152,0.0017912495432433,0.1960859674362244,0,14.5,0.0,0.0,9898,954.6500000000001,9898
5561,22_294_0_0_31_45_1,287,0.001127705450726,0.0015788966701734,0.0018679716157361,0.194103459581235,0,15.3,0.0,0.0,9898,955.05,9898
5562,22_294_0_0_31_45_1,288,0.0012822433346834,0.0016847996719654,0.0019252397353628,0.1921025915123511,0,14.2,0.0,0.0,9898,958.05,9898
5563,22_294_0_0_31_45_1,289,0.0014173272657747,0.0017712487208913,0.0019630539021233,0.190102817182439,0,16.2,0.0,0.0,9898,954.45,9898
5564,22_294_0_0_31_45_2,270,0.0007606233178114,0.0006588059833186,0.0005769093616499,0.1725658544068155,0,19.1,0.0,16.6,9898,956.0,9898
5565,22_294_0_0_31_45_2,271,0.0007230836980661,0.0006272425774206,0.0005513221695992,0.17206092565024,0,20.9,0.0,3.6,9898,957.35,9898
5566,22_294_0_0_31_45_2,272,0.0006879345638598,0.0005980696570614,0.0005281254630873,0.1715744126290986,0,19.8,0.0,0.0,9898,957.2,9898
5567,22_294_0_0_31_45_2,273,0.0006551731499183,0.0005712830743303,0.0005073109462924,0.171103966336962,0,18.6,0.0,0.0,9898,959.7,9898
